LUGAR DE RESIDENCIA , VARONES , MUJERES , TOTALES 
ALMERIA , 3 , 0 , 3 
CADIZ , 0 , 1 , 1 
CEUTA , 0 , 1 , 1 
EXTRANJERO , 0 , 1 , 1 
GRANADA , 2 , 2 , 4 
JAEN , 2 , 0 , 2 
MALAGA , 4 , 0 , 4 
MURCIA , 1 , 0 , 1 
