LUGAR DE RESIDENCIA , VARONES , MUJERES , TOTALES 
ALMERÍA , 3 , 1 , 4 
CÁDIZ , 1 , 0 , 1 
GRANADA , 2 , 0 , 2 
MÁLAGA , 1 , 0 , 1 
VIZCAYA , 1 , 0 , 1 
