Rama de conocimiento,Rank,Nombre,Citas,H-index,Perfil,Grupo
Ciencias Humanas y Artes  ,75, JOSE JUAN CABALLERO BARQUERO,4,1,http://scholar.google.es/citations?user=ljBOqIEAAAAJ&hl=es,BIO212
Ciencias Humanas y Artes  ,75, MARIA DE LOS REYES GONZALEZ VIDA,4,1,http://scholar.google.es/citations?user=9wamtwgAAAAJ&hl=es,HUM611
Ciencias Humanas y Artes  ,79, ANGEL FERNANDEZ AVIDAD,3,1,http://scholar.google.es/citations?user=ZVkMDM8AAAAJ&hl=es,HUM274
Ciencias Humanas y Artes  ,79, ENRIQUE F. QUERO GERVILLA,3,1,http://scholar.google.es/citations?user=gCGU8McAAAAJ&hl=es,HUM417
Ciencias Humanas y Artes  ,79, EVA MARIA GOMEZ JIMENEZ,3,1,http://scholar.google.es/citations?user=ZTtZkZAAAAJ&hl=es,HUM439
Ciencias Humanas y Artes  ,79, JAN-HENDRIK OPDENHOFF,3,1,http://scholar.google.es/citations?user=XzpQ9xcAAAAJ&hl=es,HUM737
Ciencias Humanas y Artes  ,79, JUAN CARLOS GOMEZ VARGAS,3,1,http://scholar.google.es/citations?user=5vWJ-rQAAAAJ&hl=es,HUM637
Ciencias Humanas y Artes  ,79, Mª CARMEN ALBERDI URQUIZU,3,1,http://scholar.google.es/citations?user=BLN_gH8AAAAJ&hl=es,HUM354
Ciencias Humanas y Artes  ,85, OSCAR SALGUERO MONTA�O,2,1,http://scholar.google.es/citations?user=JYoHU4YAAAAJ&hl=es,SEJ126
Ciencias Humanas y Artes  ,86, GIUSEPPE BELUSCHI FABENI,1,1,http://scholar.google.es/citations?user=zvNW2P0AAAAJ&hl=es,SINGRUPO
Ciencias Humanas y Artes  ,86, GUILLERMO GARCIA-CONTRERAS RUIZ,1,1,http://scholar.google.es/citations?user=ChY0mFcAAAAJ&hl=es,HUM162
Ciencias Humanas y Artes  ,86, JOSE MARIA GOMEZ DELGADO,1,1,http://scholar.google.es/citations?user=Ub0icywAAAAJ&hl=es,HUM432
Ciencias Humanas y Artes  ,86, MARIA AURORA MOLINA FAJARDO,1,1,http://scholar.google.es/citations?user=QheIbwAAAAJ&hl=es,HUM222
Ciencias Humanas y Artes  ,90, DILIANA IVANOVA KOVATCHEVA,0,0,http://scholar.google.es/citations?user=I8ARJSUAAAAJ&hl=es,HUM728
Ciencias Humanas y Artes  ,90, ELENA ALCALDE PE�ALVER,0,0,http://scholar.google.es/citations?user=PpONR8AAAAJ&hl=es,HUM763
Ciencias Humanas y Artes  ,90, FRANCISCO LUIS BA�OS TORRES,0,0,http://scholar.google.es/citations?user=cb7hZbgAAAAJ&hl=es,HUM211
Ciencias Humanas y Artes  ,90, ISABEL Mª ANDRES CUEVAS,0,0,http://scholar.google.es/citations?user=mKO0EKkAAAAJ&hl=es,HUM592
Ciencias Humanas y Artes  ,90, JAVIER CONTRERAS BECERRA,0,0,http://scholar.google.es/citations?user=dzMXCFgAAAAJ&hl=es,HUM681
Ciencias Humanas y Artes  ,90, JOSE MIGUEL FUENTES MARTIN,0,0,http://scholar.google.es/citations?user=kycCkwIAAAAJ&hl=es,HUM228
Ciencias Humanas y Artes  ,90, JUAN CARLOS REINA FERNANDEZ,0,0,http://scholar.google.es/citations?user=TCtLDkAAAAJ&hl=es,HUM813
Ciencias Humanas y Artes  ,90, LAROSI HAIDAR,0,0,http://scholar.google.es/citations?user=GOs8jsAAAAAJ&hl=es,HUM835
Ciencias Humanas y Artes  ,90, LAURA GISELA PEREZ SANTANA,0,0,http://scholar.google.es/citations?user=5KWyeiQAAAAJ&hl=es,SEJ430
Ciencias Humanas y Artes  ,90, LUIS DAVID RIVERO MORENO,0,0,http://scholar.google.es/citations?user=XleBQoAAAAJ&hl=es,HUM736
Ciencias Humanas y Artes  ,90, MARIA DEL PILAR TUDELA VAZQUEZ,0,0,http://scholar.google.es/citations?user=uaxNXCoAAAAJ&hl=es,SEJ430
Ciencias de la Salud  ,1, ANGEL GIL HERNANDEZ,9353,51,http://scholar.google.es/citations?user=cL_TePcAAAAJ&hl=es,CTS461
Ciencias de la Salud  ,2, ANTONIO ZARZUELO ZURITA,8281,51,http://scholar.google.es/citations?user=MnpVLawAAAAJ&hl=es,CTS164
Ciencias de la Salud  ,3, JONATAN RUIZ RUIZ,7190,49,http://scholar.google.com/citations?user=G224m6YAAAAJ&hl=es,CTS977
Ciencias de la Salud  ,4, FRANCISCO B. ORTEGA PORCEL,7123,44,http://scholar.google.com/citations?user=jZ1oU8cAAAAJ&hl=es,CTS977
Ciencias de la Salud  ,5, DARIO ACU�A CASTROVIEJO,6772,48,http://scholar.google.es/citations?user=eXIMfZ0AAAAJ&hl=es,CTS101
Ciencias de la Salud  ,6, GERMAINE ESCAMES ROSA,5118,43,http://scholar.google.es/citations?user=BvIAVW8AAAAJ&hl=es,CTS101
Ciencias de la Salud  ,7, JUAN LUPIA�EZ CASTILLO,3960,33,http://scholar.google.es/citations?user=cBUtlc8AAAAJ&hl=es,HUM379
Ciencias de la Salud  ,8, JOSEFA LEON LOPEZ,3894,32,http://scholar.google.es/citations?user=Pk0vUowAAAAJ&hl=es,CTS227
Ciencias de la Salud  ,9, FRANCISCO NOGALES FERNANDEZ,3643,33,http://scholar.google.es/citations?user=pqG3YEcAAAAJ&hl=es,CTS196
Ciencias de la Salud  ,10, VICENTE ENRIQUE CABALLO MANRIQUE,3382,28,http://scholar.google.es/citations?user=etLNEbcAAAAJ&hl=es,CTS427
Ciencias de la Salud  ,11, M. ROSARIO RUEDA CUERVA,2933,16,http://scholar.google.es/citations?user=dTFQyuMAAAAJ&hl=es,HUM379
Ciencias de la Salud  ,12, FRANCISCO J. O'VALLE RAVASSA,2847,32,http://scholar.google.es/citations?user=ICYjMakAAAAJ&hl=es,CTS138
Ciencias de la Salud  ,13, LUIS CARLOS LOPEZ GARCIA,2599,32,http://scholar.google.es/citations?user=ME6Il4kAAAAJ&hl=es,CTS101
Ciencias de la Salud  ,14, FERMIN SANCHEZ DE MEDINA,2029,25,http://scholar.google.es/citations?user=Y0GzurEAAAAJ&hl=es,CTS235
Ciencias de la Salud  ,15, JUANA PEREZ TORRES,1978,21,http://scholar.google.es/citations?user=-rjswrwAAAAJ&hl=es,BIO318
Ciencias de la Salud  ,16, MARIA DOLORES SUAREZ ORTEGA,1968,24,http://scholar.google.es/citations?user=X53JjjYAAAAJ&hl=es,CTS235
Ciencias de la Salud  ,17, JESUS FRANCISCO RODRIGUEZ HUERTAS,1744,28,http://scholar.google.es/citations?user=p37PgLEAAAAJ&hl=es,CTS454
Ciencias de la Salud  ,18, OLGA MARTINEZ AUGUSTIN,1679,24,http://scholar.google.es/citations?user=s2Tr97gAAAAJ&hl=es,CTS235
Ciencias de la Salud  ,19, ROSA PULGAR ENCINAS,1662,11,http://scholar.google.es/citations?user=k7bGnHUAAAAJ&hl=es,CTS356
Ciencias de la Salud  ,20, MARIA BELEN RODELAS GONZALEZ,1572,22,http://scholar.google.es/citations?user=yEVskYgAAAAJ&hl=es,RNM270
Ciencias de la Salud  ,21, ANGELES RUIZ EXTREMERA,1550,16,http://scholar.google.es/citations?user=5-Ez1z8AAAAJ&hl=es,CTS227
Ciencias de la Salud  ,22, ANDRES CATENA MARTINEZ,1532,20,http://scholar.google.com/citations?user=CBTG_jQAAAAJ&hl=es,CTS176
Ciencias de la Salud  ,23, JOSE GUTIERREZ FERNANDEZ,1467,20,http://scholar.google.es/citations?user=ojjk9kgAAAAJ&hl=es,CTS521
Ciencias de la Salud  ,24, PABLO ANTONIO GALINDO MORENO,1464,19,http://scholar.google.es/citations?user=5mXMw3oAAAAJ&hl=es,CTS583
Ciencias de la Salud  ,25, JOSE JUAN CA�AS DELGADO,1452,20,http://scholar.google.es/citations?user=mxzfi_wAAAAJ&hl=es,HUM687
Ciencias de la Salud  ,26, MANUEL GURPEGUI FERNANDEZ DE LEGARIA,1329,23,http://scholar.google.es/citations?user=9Tt-eZIAAAAJ&hl=es,CTS549
Ciencias de la Salud  ,27, JOSE ANGEL RUFIAN HENARES,1271,22,http://scholar.google.es/citations?user=iLFj9zYAAAAJ&hl=es,AGR141
Ciencias de la Salud  ,28, EMILIO MARTINEZ DE VITORIA MU�OZ,1255,14,http://scholar.google.es/citations?user=PAbmM9kAAAAJ&hl=es,SINGRUPO
Ciencias de la Salud  ,29, PILAR ARANDA RAMIREZ,1225,20,http://scholar.google.es/citations?user=IMZmCwUAAAAJ&hl=es,AGR145
Ciencias de la Salud  ,30, ROSARIO JIMENEZ MOLEON,1134,16,http://scholar.google.es/citations?user=NUf2v_wAAAAJ&hl=es,CTS164
Ciencias de la Salud  ,31, JULIO JOSE OCHOA HERRERA,1056,22,http://scholar.google.es/citations?user=in-xqTIAAAAJ&hl=es,CTS627
Ciencias de la Salud  ,32, RAFAEL SALTO GONZALEZ,1033,17,http://scholar.google.es/citations?user=-6MRgYsAAAAJ&hl=es,BIO212
Ciencias de la Salud  ,33, ANGEL CORREA TORRES,1015,16,http://scholar.google.es/citations?user=7Eh5tlUAAAAJ&hl=es,HUM957
Ciencias de la Salud  ,34, MANUEL AMEZCUA MARTINEZ,1001,14,http://scholar.google.es/citations?user=CZZNZ7MAAAAJ&hl=es,SEJ126
Ciencias de la Salud  ,35, ANGEL ORTE GUTIERREZ,976,17,http://scholar.google.es/citations?user=awlj93IAAAAJ&hl=es,FQM247
Ciencias de la Salud  ,36, ANTONIO MALDONADO LOPEZ,886,18,http://scholar.google.es/citations?user=QFS3qvoAAAAJ&hl=es,CTS176
Ciencias de la Salud  ,37, DANIEL SANABRIA LUCENA,806,18,http://scholar.google.es/citations?user=5pm-Q1oAAAAJ&hl=es,HUM957
Ciencias de la Salud  ,38, JUAN JOSE DIAZ MOCHON,776,18,http://scholar.google.es/citations?user=x4_FYcsAAAAJ&hl=es,CTS987
Ciencias de la Salud  ,39, ENRIQUE JOSE COBOS DEL MORAL,775,14,http://scholar.google.es/citations?user=RAczPHAAAAAJ&hl=es,CTS109
Ciencias de la Salud  ,40, PABLO TERCEDOR SANCHEZ,770,13,http://scholar.google.es/citations?user=HV3cUV0AAAAJ&hl=es,HUM161
Ciencias de la Salud  ,41, PALMA CHILLON GARZON,757,15,http://scholar.google.es/citations?user=RSltLL8AAAAJ&hl=es,CTS977
Ciencias de la Salud  ,42, JULIO SANTIAGO TORRES,741,14,http://scholar.google.es/citations?user=1dg-BXEAAAAJ&hl=es,HUM379
Ciencias de la Salud  ,43, ANTONIO CANDIDO ORTIZ,716,15,http://scholar.google.es/citations?user=2Y0sz0MAAAAJ&hl=es,CTS176
Ciencias de la Salud  ,44, MAXIMINO MANZANERA RUIZ,679,14,http://scholar.google.es/citations?user=rJ_PRNUAAAAJ&hl=es,RNM270
Ciencias de la Salud  ,45, Mª DOLORES RUIZ LOPEZ,671,13,http://scholar.google.es/citations?user=_GS_VI0AAAAJ&hl=es,AGR141
Ciencias de la Salud  ,46, JOSE CESAR PERALES LOPEZ,639,13,http://scholar.google.es/citations?user=iXICGWwAAAAJ&hl=es,CTS176
Ciencias de la Salud  ,47, FRANCISCO LUIS MESA AGUADO,623,13,http://scholar.google.es/citations?user=hi0L78kAAAAJ&hl=es,CTS583
Ciencias de la Salud  ,48, JESUS VICIANA RAMIREZ,614,13,http://scholar.google.es/citations?user=EtWf2PsAAAAJ&hl=es,HUM764
Ciencias de la Salud  ,49, RAUL ARELLANO COLOMINA,607,12,http://scholar.google.es/citations?user=n-cKhUMAAAAJ&hl=es,CTS527
Ciencias de la Salud  ,50, AURELIO URE�A ESPA,586,13,http://scholar.google.es/citations?user=srPlC_0AAAAJ&hl=es,CTS362
Ciencias de la Salud  ,51, ANA BELEN CHICA MARTINEZ,583,15,http://scholar.google.es/citations?user=xziCOdsAAAAJ&hl=es,HUM379
Ciencias de la Salud  ,52, F. JAVIER ADROHER AUROUX,544,15,http://scholar.google.es/citations?user=OofndYcAAAAJ&hl=es,BIO243
Ciencias de la Salud  ,53, MIGUEL ROMERO PEREZ,503,12,http://scholar.google.es/citations?user=8oRs9ScAAAAJ&hl=es,CTS164
Ciencias de la Salud  ,54, MIKEL ZABALA DIAZ,472,12,http://scholar.google.es/citations?user=enZemLcAAAAJ&hl=es,HUM957
Ciencias de la Salud  ,55, MARIA MAGDALENA CUENCA GARCIA,446,12,http://scholar.google.es/citations?user=JeedRUAAAAJ&hl=es,CTS262
Ciencias de la Salud  ,56, C.LOURDES DIAZ RODRIGUEZ,437,12,http://scholar.google.es/citations?user=11nkU9gAAAAJ&hl=es,BIO277
Ciencias de la Salud  ,57, PAULINO PADIAL PUCHE,431,11,http://scholar.google.es/citations?user=1s9lDe0AAAAJ&hl=es,SEJ438
Ciencias de la Salud  ,57, TERESA ORTIZ GOMEZ,431,10,http://scholar.google.es/citations?user=wELQVMUAAAAJ&hl=es,HUM603
Ciencias de la Salud  ,59, ANTONIO MANUEL MARTIN PLATERO,412,12,http://scholar.google.es/citations?user=TjsWZ_AAAAAJ&hl=es,BIO160
Ciencias de la Salud  ,60, PANDELIS PERAKAKIS,409,10,http://scholar.google.es/citations?user=5S-EVSAAAAAJ&hl=es,HUM388
Ciencias de la Salud  ,61, FELISA GONZALEZ REYES,400,11,http://scholar.google.es/citations?user=VLzZhDUAAAAJ&hl=es,HUM784
Ciencias de la Salud  ,62, FRANCISCO NIETO LOPEZ,362,7,http://scholar.google.es/citations?user=5uy_OlIAAAAJ&hl=es,CTS109
Ciencias de la Salud  ,63, JESUS LOPEZ MEGIAS,358,9,http://scholar.google.es/citations?user=QhbVJi0AAAAJ&hl=es,HUM289
Ciencias de la Salud  ,64, MIGUEL ANGEL MU�OZ GARCIA,356,9,http://scholar.google.es/citations?user=dlK_koUAAAAJ&hl=es,HUM388
Ciencias de la Salud  ,65, MARIA BELEN FERICHE FERNANDEZ-CASTANYS,335,10,http://scholar.google.es/citations?user=JppakgoAAAAJ&hl=es,SEJ438
Ciencias de la Salud  ,66, INMACULADA GARCIA GARCIA,324,9,http://scholar.google.es/citations?user=5eVna5MAAAAJ&hl=es,HUM183
Ciencias de la Salud  ,67, FRANCISCO J. BARRERO HERNANDEZ,313,9,http://scholar.google.es/citations?user=uJTVGNEAAAAJ&hl=es,CTS438
Ciencias de la Salud  ,68, ADORACION ANTOLI CABRERA,303,9,http://scholar.google.es/citations?user=gwRxSzwAAAAJ&hl=es,HUM687
Ciencias de la Salud  ,69, CESAR HUESO MONTORO,298,10,http://scholar.google.es/citations?user=DKP_6AEAAAAJ&hl=es,CTS436
Ciencias de la Salud  ,69, PEDRO MARIA GUERRA MU�OZ,298,9,http://scholar.google.es/citations?user=JocdVk0AAAAJ&hl=es,HUM388
Ciencias de la Salud  ,71, LEANDRO LUIGI DI STASI,274,11,http://scholar.google.es/citations?user=hHPBCh8AAAAJ&hl=es,HUM687
Ciencias de la Salud  ,72, ROSARIO MORENO-TORRES HERRERA,263,8,http://scholar.google.com/citations?user=lq8wBvoAAAAJ&hl=es,CTS187
Ciencias de la Salud  ,73, MANUEL GOMEZ GUZMAN,231,8,http://scholar.google.es/citations?user=UvxndJMAAAAJ&hl=es,CTS164
Ciencias de la Salud  ,74, ISABEL DE BRUGADA SAURAS,170,8,http://scholar.google.es/citations?user=FVBPHnYAAAAJ&hl=es,HUM784
Ciencias de la Salud  ,74, LUIS MIGUEL DE PABLOS TORRO,170,7,http://scholar.google.es/citations?user=F6KjwfQAAAAJ&hl=es,CTS183
Ciencias de la Salud  ,76, ANTONIA - PILAR PACHECO UNGUETTI,163,4,http://scholar.google.es/citations?user=Ca66DRAAAAAJ&hl=es,HUM379
Ciencias de la Salud  ,77, MIGUEL ANGEL LOPEZ �LVAREZ,156,7,http://scholar.google.es/citations?user=TcxaRwIAAAAJ&hl=es,CTS654
Ciencias de la Salud  ,78, LAURA MORENO LOPEZ,136,6,http://scholar.google.es/citations?user=smDOo-EAAAAJ&hl=es,CTS581
Ciencias de la Salud  ,79, DAVID CONTRERAS ROS,134,4,http://scholar.google.es/citations?user=oZ9rChkAAAAJ&hl=es,CTS176
Ciencias de la Salud  ,80, RAFAEL IGNACIO MADRID LOPEZ,127,4,http://scholar.google.es/citations?user=ElDWfQIAAAAJ&hl=es,HUM687
Ciencias de la Salud  ,81, CARMEN MARIA GONZALEZ DOMENECH,111,6,http://scholar.google.es/citations?user=xxgwrz0AAAAJ&hl=es,BIO188
Ciencias de la Salud  ,82, JOSE MARIA HEREDIA JIMENEZ,110,6,http://scholar.google.es/citations?user=L_4utwgAAAAJ&hl=es,CTS545
Ciencias de la Salud  ,83, FRANCISCO DIAZ ATIENZA,109,5,http://scholar.google.es/citations?user=vnNnqEYAAAAJ&hl=es,CTS549
Ciencias de la Salud  ,84, ANTONIO VALENZUELA RUIZ,107,7,http://scholar.google.es/citations?user=RBy5LZsAAAAJ&hl=es,CTS190
Ciencias de la Salud  ,85, RAFAEL MONTOYA JUAREZ,106,7,http://scholar.google.es/citations?user=nrdWsUoAAAAJ&hl=es,CTS436
Ciencias de la Salud  ,86, MARIE CARMEN VALENZA,104,6,http://scholar.google.es/citations?user=Sw2J44oAAAAJ&hl=es,CTS009
Ciencias de la Salud  ,87, ALBERTO MEGIAS ROBLES,77,5,http://scholar.google.es/citations?user=zCHxUucAAAAJ&hl=es,CTS176
Ciencias de la Salud  ,88, JUAN BONITCH DOMINGUEZ,74,5,http://scholar.google.es/citations?user=P9G-yC0AAAAJ&hl=es,SEJ438
Ciencias de la Salud  ,89, MARIA CAROLINA DIAZ PIEDRA,67,4,http://scholar.google.es/citations?user=mnHx_ScAAAAJ&hl=es,CTS261
Ciencias de la Salud  ,90, Mª ELVIRA DE LUNA BERTOS,53,4,http://scholar.google.es/citations?user=UXLmUWQAAAAJ&hl=es,BIO277
Ciencias de la Salud  ,91, OSCAR DANIEL RANGEL HUERTA,52,1,http://scholar.google.es/citations?user=b1p1t1IAAAAJ&hl=es,CTS461
Ciencias de la Salud  ,92, JAVIER RAMOS TORRECILLAS,49,4,http://scholar.google.es/citations?user=TNSbqFcAAAAJ&hl=es,BIO277
Ciencias de la Salud  ,93, MAURO MARCHITTO,47,4,http://scholar.google.es/citations?user=XaOrUAAAAAJ&hl=es,HUM687
Ciencias de la Salud  ,94, MARIA JESUS ALVAREZ CUBERO,46,3,http://scholar.google.es/citations?user=Rr7KfLAAAAAJ&hl=es,BIO253
Ciencias de la Salud  ,95, RAQUEL ESCOBAR MOLINA,45,5,http://scholar.google.es/citations?user=BsKxsqwAAAAJ&hl=es,HUM844
Ciencias de la Salud  ,96, DAVID GARCIA BURGOS,44,4,http://scholar.google.es/citations?user=TTVnkNUAAAAJ&hl=es,HUM784
Ciencias de la Salud  ,97, MARIA JULIA MORALES CASTILLO,42,2,http://scholar.google.es/citations?user=3CMZXwIAAAAJ&hl=es,HUM740
Ciencias de la Salud  ,98, DANIEL CAMILETTI MOIRON,41,4,http://scholar.google.es/citations?user=svwPWYUAAAAJ&hl=es,AGR145
Ciencias de la Salud  ,98, MIGUEL ANGEL MARTIN PIEDRA,41,4,http://scholar.google.es/citations?user=OjMtW0AAAAJ&hl=es,CTS115
Ciencias de la Salud  ,100, JOSE JOAQUIN MUROS MOLINA,40,4,http://scholar.google.es/citations?user=iBr7KFkAAAAJ&hl=es,AGR141
Ciencias de la Salud  ,101, ELISA MARTIN-AREVALO,30,3,http://scholar.google.es/citations?user=NTqJU4AAAAJ&hl=es,HUM379
Ciencias de la Salud  ,101, VICTOR SEGURA JIMENEZ,30,3,http://scholar.google.es/citations?user=nT4AcsAAAAJ&hl=es,CTS545
Ciencias de la Salud  ,103, MARYEM TORRES QUESADA,28,2,http://scholar.google.es/citations?user=VpBqNsgAAAAJ&hl=es,HUM379
Ciencias de la Salud  ,104, MARTA GIL NAJERA,24,3,http://scholar.google.es/citations?user=Mz4UqJUAAAAJ&hl=es,HUM784
Ciencias de la Salud  ,105, FERNANDO ESTEVEZ LOPEZ,23,3,http://scholar.google.es/citations?user=qiTFHcAAAAJ&hl=es,CTS545
Ciencias de la Salud  ,106, JUAN VERDEJO ROMAN,18,3,http://scholar.google.es/citations?user=fry6PoAAAAJ&hl=es,CTS581
Ciencias de la Salud  ,107, IRENE CABRERA MARTOS,16,2,http://scholar.google.es/citations?user=LGIhNUAAAAJ&hl=es,CTS009
Ciencias de la Salud  ,108, FRANCISCO JAVIER HUERTAS DELGADO,13,2,http://scholar.google.es/citations?user=FicXOXIAAAAJ&hl=es,CTS545
Ciencias de la Salud  ,108, SANDRA LOPEZ LAZARO,13,2,http://scholar.google.es/citations?user=oRjAIMAAAAJ&hl=es,CTS112
Ciencias de la Salud  ,110, ANDRES BERNARDO FERNANDEZ REVELLES,12,2,http://scholar.google.es/citations?user=EJG0gvIAAAAJ&hl=es,HUM161
Ciencias de la Salud  ,110, JAVIER IRURITA OLIVARES,12,2,http://scholar.google.es/citations?user=SJvGmXMAAAAJ&hl=es,CTS112
Ciencias de la Salud  ,110, MARIO PULIDO MORAN,12,2,http://scholar.google.es/citations?user=0iAk-w4AAAAJ&hl=es,CTS627
Ciencias de la Salud  ,113, MARIA DEL MAR MORALES HEVIA,11,2,http://scholar.google.es/citations?user=Hw1IsxQAAAAJ&hl=es,SINGRUPO
Ciencias de la Salud  ,114, ALBERTO SORIANO MALDONADO,7,2,http://scholar.google.es/citations?user=fdbcRkAAAAJ&hl=es,CTS545
Ciencias de la Salud  ,114, ANTONIO GOMEZ MARTIN,7,2,http://scholar.google.es/citations?user=sqf_qlsAAAAJ&hl=es,BIO253
Ciencias de la Salud  ,114, ENRIQUE MOLINA MARTIN,7,1,http://scholar.google.es/citations?user=SLOMWHkAAAAJ&hl=es,HUM957
Ciencias de la Salud  ,114, MANUEL FERNANDEZ ALC�NTARA,7,2,http://scholar.google.es/citations?user=T3zwx2QAAAAJ&hl=es,CTS436
Ciencias de la Salud  ,118, JAVIER COUREL IBA�EZ,6,1,http://scholar.google.es/citations?user=RS3-yIAAAAJ&hl=es,HUM844
Ciencias de la Salud  ,119, AZUCENA ORTEGA VALDIVIESO,3,1,http://scholar.google.es/citations?user=uGCPgsAAAAAJ&hl=es,CTS526
Ciencias de la Salud  ,119, DAFINA PETROVA,3,1,http://scholar.google.es/citations?user=QrAGkAAAAAJ&hl=es,CTS176
Ciencias de la Salud  ,119, MARIA BELEN DE RUEDA VILLEN,3,1,http://scholar.google.es/citations?user=_NO9dd0AAAAJ&hl=es,HUM727
Ciencias de la Salud  ,119, VIRGINIA ANA MARTINEZ RUIZ,3,1,http://scholar.google.es/citations?user=-EmvS4AAAAJ&hl=es,CTS137
Ciencias de la Salud  ,123, OLGA OCON HERNANDEZ,1,1,http://scholar.google.es/citations?user=iKlVVsAAAAJ&hl=es,CTS515
Ciencias de la Salud  ,124, AMADOR GARCIA RAMOS,0,0,http://scholar.google.es/citations?user=AfVvebYAAAAJ&hl=es,SEJ438
Ciencias de la Salud  ,124, ANTONIO MAGAN FERN�NDEZ,0,0,http://scholar.google.es/citations?user=cSzFglAAAAJ&hl=es,CTS583
Ciencias de la Salud  ,124, BORJA MANUEL MARTINEZ TELLEZ,0,0,http://scholar.google.es/citations?user=fWopukoAAAAJ&hl=es,CTS977
Ciencias de la Salud  ,124, IKER JAVIER BAUTISTA SANCHEZ,0,0,http://scholar.google.es/citations?user=LFQMQwAAAAJ&hl=es,CTS642
Ciencias de la Salud  ,124, JOSE RAFAEL MORA GONZALEZ,0,0,http://scholar.google.es/citations?user=JUr9SwAAAAJ&hl=es,CTS977
Ciencias de la Salud  ,124, NATALIA BUESO IZQUIERDO,0,0,http://scholar.google.es/citations?user=LgRsE4AAAAJ&hl=es,CTS581
Ciencias de la Salud  ,124, PATRICIA NAVARRO PEREZ,0,0,http://scholar.google.es/citations?user=VzkyIp4AAAAJ&hl=es,HUM603
Ciencias Sociales y Jurídicas  ,1, CARMEN BATANERO BERNABEU,6286,40,http://scholar.google.com/citations?user=CbJazy4AAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,2, JUAN DIAZ GODINO,5458,39,http://scholar.google.com/citations?user=3v9N8IUAAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,3, ANTONIO BOLIVAR BOTIA,4197,29,http://scholar.google.es/citations?user=cRwURsQAAAAJ&hl=es,HUM386
Ciencias Sociales y Jurídicas  ,4, JUAN ALBERTO ARAGON CORREA,3157,18,http://scholar.google.es/citations?user=VGs5DPgAAAAJ&hl=es,SEJ481
Ciencias Sociales y Jurídicas  ,5, JOSE GUTIERREZ PEREZ,2779,19,http://scholar.google.es/citations?user=1ZIClHQAAAAJ&hl=es,HUM890
Ciencias Sociales y Jurídicas  ,6, FRANCISCO JAVIER LLORENS MONTES,2713,29,http://scholar.google.es/citations?user=Dh1P_YwAAAAJ&hl=es,SEJ478
Ciencias Sociales y Jurídicas  ,7, SANTIAGO CARBO VALVERDE,2578,22,http://scholar.google.es/citations?user=vA0rtJUAAAAJ&hl=es,SEJ340
Ciencias Sociales y Jurídicas  ,8, MIGUEL CARLOS MOYA MORALES,2406,24,http://scholar.google.es/citations?user=b-mfUzEAAAAJ&hl=es,HUM289
Ciencias Sociales y Jurídicas  ,9, LUIS RICO ROMERO,2361,27,http://scholar.google.es/citations?user=kKHJ-okAAAAJ&hl=es,FQM193
Ciencias Sociales y Jurídicas  ,10, VICTOR FEDERICO HERRERO SOLANA,2244,23,http://scholar.google.es/citations?user=OKIleUEAAAAJ&hl=es,SEJ036
Ciencias Sociales y Jurídicas  ,11, EMILIO DELGADO LOPEZ-COZAR,2238,25,http://scholar.google.es/citations?user=kyTHOh0AAAAJ&hl=es,HUM777
Ciencias Sociales y Jurídicas  ,12, EVARISTO JIMENEZ CONTRERAS,1720,22,http://scholar.google.com/citations?user=EJ34B9wAAAAJ&hl=es,HUM777
Ciencias Sociales y Jurídicas  ,13, BENJAMIN VARGAS QUESADA,1332,19,http://scholar.google.es/citations?user=b_A0QD4AAAAJ&hl=es,HUM466
Ciencias Sociales y Jurídicas  ,14, LEONOR BUENDIA EISMAN,1267,13,http://scholar.google.es/citations?user=NzpXAE4AAAAJ&hl=es,HUM126
Ciencias Sociales y Jurídicas  ,15, JOSE LUIS GALLEGO ORTEGA,1190,14,http://scholar.google.es/citations?user=F06TBpQAAAAJ&hl=es,HUM871
Ciencias Sociales y Jurídicas  ,16, DANIEL TORRES SALINAS,1141,19,http://scholar.google.com/citations?user=wQUrJIoAAAAJ&hl=es,HUM777
Ciencias Sociales y Jurídicas  ,17, FRANCISCO RODRIGUEZ FERNANDEZ,1129,15,https://scholar.google.es/citations?user=-nwcl3oAAAAJ&hl=es,SEJ340
Ciencias Sociales y Jurídicas  ,18, MARIA PINTO MOLINA,1094,18,http://scholar.google.es/citations?user=LTyqhDQAAAAJ&hl=es,SEJ510
Ciencias Sociales y Jurídicas  ,19, TEODORO LUQUE MARTINEZ,1050,16,http://scholar.google.es/citations?user=-IoQfocAAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,20, PABLO BRA�AS GARZA,1044,19,http://scholar.google.es/citations?user=sJUhkcgAAAAJ&hl=es,SEJ492
Ciencias Sociales y Jurídicas  ,21, RAFAEL RUIZ PEREZ,941,17,http://scholar.google.es/citations?user=ozjAngUAAAAJ&hl=es,HUM777
Ciencias Sociales y Jurídicas  ,22, FRANCISCO JAVIER PERALES PALACIOS,928,15,http://scholar.google.es/citations?user=Vfhl7LwAAAAJ&hl=es,HUM613
Ciencias Sociales y Jurídicas  ,23, SYLVIA ANA DEFIOR CITOLER,861,15,http://scholar.google.com/citations?user=F7ClRn0AAAAJ&hl=es,HUM820
