LUGAR DE RESIDENCIA , VARONES , MUJERES , TOTALES 
GRANADA , 2 , 0 , 2 
JAÉN , 0 , 1 , 1 
MADRID , 1 , 0 , 1 
ÁLAVA , 1 , 0 , 1 
